age,gender,income,education,marital_status,household_size,region,urban_rural,total_purchases_12m,total_spend_12m,avg_order_value,days_since_last_purchase,product_categories_purchased,returns_rate,discount_usage_rate,loyalty_program_member,email_open_rate,email_click_rate,website_visits_30d,avg_session_duration,mobile_app_usage,social_media_engagement,push_notification_enabled,sms_opt_in,purchased_product_a
59,Male,60461,Bachelor,Married,4,West,Urban,17,832.82,48.99,26,2,0.082,0.441,1,0.133,0.059,15,9.7,6,26.05,0,1,0
18,Male,38680,Bachelor,Single,2,Northeast,Urban,7,504.34,72.05,27,3,0.074,0.397,0,0.298,0.055,13,9.62,14,53.97,1,0,0
41,Female,64131,High School,Single,2,Southwest,Suburban,10,1089.5,108.95,59,2,0.128,0.526,0,0.316,0.126,6,8.78,11,21.62,1,1,0
40,Female,72739,Master,Single,2,Southeast,Urban,10,775.14,77.51,39,4,0.022,0.678,0,0.274,0.13,9,3.79,11,49.81,0,0,0
35,Male,75431,Master,Widowed,4,Midwest,Urban,14,1048.24,74.87,44,6,0.133,0.475,0,0.222,0.031,7,6.2,16,51.46,0,0,0
67,Female,101596,Bachelor,Divorced,2,Northeast,Suburban,22,2247.02,102.14,17,8,0.015,0.673,1,0.278,0.103,14,7.68,3,0.0,0,1,0
28,Female,54312,Bachelor,Single,1,Southeast,Suburban,9,786.76,87.42,40,3,0.027,0.381,0,0.196,0.026,16,6.71,12,10.12,1,0,1
53,Female,80342,High School,Widowed,3,Midwest,Rural,8,413.81,51.73,35,3,0.131,0.184,0,0.238,0.024,10,7.72,14,25.81,1,0,0
47,Male,81434,Bachelor,Married,4,Southwest,Urban,13,1674.11,128.78,38,4,0.206,0.621,0,0.221,0.108,12,4.22,9,0.0,0,0,0
60,Female,110135,Master,Divorced,2,West,Urban,13,1518.74,116.83,34,1,0.279,0.215,0,0.336,0.062,10,3.18,8,0.79,0,0,0
31,Female,84014,Bachelor,Married,2,Northeast,Suburban,25,1116.93,44.68,26,6,0.162,0.484,1,0.273,0.115,13,8.29,11,54.22,0,0,1
31,Male,70197,Bachelor,Married,5,Northeast,Urban,11,496.42,45.13,34,1,0.081,0.182,0,0.27,0.087,9,18.59,9,67.23,0,0,1
58,Female,110082,Bachelor,Single,2,Southwest,Suburban,12,1696.55,141.38,41,3,0.06,0.487,0,0.345,0.121,17,6.07,5,21.58,0,0,1
48,Male,92668,Bachelor,Married,2,West,Urban,14,1358.99,97.07,37,2,0.056,0.256,0,0.134,0.022,10,3.1,2,33.96,0,1,0
18,Male,47148,Bachelor,Single,3,Southeast,Rural,9,374.67,41.63,35,7,0.069,0.412,0,0.137,0.055,8,7.39,13,9.84,1,0,0
33,Female,86397,Bachelor,Single,1,Southeast,Urban,11,822.61,74.78,55,5,0.125,0.36,0,0.189,0.044,9,7.56,11,49.7,1,0,0
47,Female,82157,Bachelor,Single,3,Northeast,Suburban,13,1120.09,86.16,27,3,0.042,0.729,0,0.308,0.105,8,8.2,9,17.27,0,0,1
54,Male,92879,Master,Married,5,Northeast,Rural,14,1318.99,94.21,35,5,0.196,0.491,0,0.129,0.034,8,3.03,9,18.83,0,1,0
31,Male,84575,Master,Divorced,2,Northeast,Rural,12,1195.83,99.65,39,5,0.39,0.359,0,0.231,0.04,10,5.11,12,47.32,1,0,0
18,Female,56684,High School,Single,4,Midwest,Suburban,13,821.43,63.19,29,2,0.171,0.221,0,0.38,0.059,8,3.93,15,45.65,1,1,1
49,Male,116625,PhD,Divorced,3,West,Rural,20,1878.43,93.92,13,1,0.221,0.1,0,0.219,0.056,15,4.19,6,44.46,0,0,0
23,Female,86335,Bachelor,Single,1,Northeast,Suburban,14,922.48,65.89,33,3,0.089,0.293,0,0.212,0.022,8,4.1,13,23.11,1,1,0
18,Female,86297,Master,Single,4,Southwest,Urban,15,818.54,54.57,24,5,0.137,0.59,0,0.419,0.203,3,3.65,16,45.59,1,0,0
18,Male,77847,Master,Single,3,Midwest,Rural,13,642.48,49.42,27,4,0.121,0.307,0,0.108,0.023,11,3.3,16,55.9,1,0,0
54,Female,68408,Bachelor,Widowed,6,West,Suburban,10,613.29,61.33,41,2,0.241,0.335,0,0.122,0.045,5,4.09,9,45.01,1,0,0
43,Female,87304,Master,Single,2,West,Urban,28,2255.01,80.54,19,2,0.198,0.472,1,0.258,0.085,14,3.11,11,31.57,0,0,1
38,Male,57074,High School,Married,5,West,Suburban,13,382.61,29.43,41,7,0.05,0.576,0,0.318,0.125,13,7.01,14,34.29,1,0,0
62,Female,85649,High School,Married,6,Southwest,Suburban,15,1706.26,113.75,26,5,0.018,0.572,0,0.245,0.106,7,3.66,5,37.43,0,0,0
51,Female,90959,Bachelor,Married,4,West,Rural,21,1292.9,61.57,11,3,0.15,0.235,0,0.487,0.219,9,4.15,11,18.35,1,0,0
66,Female,110943,Master,Married,1,Southeast,Rural,28,1913.14,68.33,21,8,0.105,0.461,1,0.241,0.089,17,3.43,8,25.3,0,0,0
21,Female,74205,Master,Single,2,Southeast,Urban,16,1064.6,66.54,32,4,0.114,0.54,0,0.148,0.038,9,6.29,17,24.51,0,0,0
41,Male,84206,Bachelor,Divorced,2,West,Urban,20,494.08,24.7,29,4,0.11,0.56,0,0.253,0.075,18,6.45,8,31.91,1,0,1
18,Male,42121,Bachelor,Married,3,Southwest,Suburban,14,816.13,58.29,23,6,0.155,0.387,0,0.067,0.017,9,13.56,15,42.03,0,0,0
38,Male,96432,Bachelor,Divorced,4,Northeast,Suburban,22,1285.05,58.41,29,5,0.074,0.432,1,0.283,0.136,12,6.28,14,12.56,1,0,1
38,Male,70292,PhD,Married,4,West,Urban,10,267.06,26.71,29,3,0.14,0.66,1,0.29,0.066,6,4.26,11,21.51,0,0,0
51,Male,103231,Bachelor,Married,1,Southeast,Urban,17,1436.24,84.48,18,2,0.198,0.539,1,0.375,0.077,6,4.41,6,7.44,0,1,1
42,Female,88522,Master,Single,2,Southeast,Urban,13,1002.36,77.1,34,7,0.042,0.36,0,0.238,0.076,12,3.15,12,39.96,1,1,0
51,Female,96438,Bachelor,Widowed,2,Midwest,Suburban,22,2576.73,117.12,31,3,0.059,0.505,1,0.173,0.024,14,8.88,8,2.79,0,0,0
52,Female,87657,Bachelor,Married,2,Midwest,Urban,26,2012.95,77.42,10,2,0.047,0.196,1,0.326,0.148,11,7.18,4,15.47,0,0,0
74,Female,104990,Bachelor,Married,4,Midwest,Urban,12,1031.27,85.94,49,3,0.139,0.445,0,0.24,0.119,7,4.1,3,0.0,1,0,1
37,Female,108513,PhD,Divorced,6,Southeast,Suburban,14,1191.16,85.08,12,7,0.184,0.737,1,0.362,0.087,15,4.36,18,49.77,1,0,0
27,Female,74335,Bachelor,Single,2,West,Urban,15,233.99,15.6,19,2,0.18,0.686,1,0.106,0.015,14,4.25,12,22.5,0,1,0
45,Female,101667,PhD,Married,6,West,Urban,13,1070.81,82.37,26,1,0.269,0.269,0,0.109,0.023,6,11.34,10,6.67,1,0,1
29,Male,64321,High School,Single,2,Northeast,Rural,20,1223.83,61.19,25,4,0.065,0.45,1,0.156,0.042,19,11.17,10,26.11,0,1,0
64,Female,75532,Bachelor,Married,4,Southeast,Suburban,11,713.58,64.87,20,3,0.092,0.353,0,0.174,0.076,10,7.56,4,22.09,1,0,1
37,Female,85120,Master,Divorced,4,Northeast,Urban,12,670.6,55.88,19,4,0.091,0.632,0,0.33,0.161,15,23.27,10,45.92,1,0,0
33,Male,94539,Master,Married,4,West,Rural,14,1239.99,88.57,17,3,0.252,0.46,0,0.144,0.056,9,16.91,5,28.88,1,0,0
34,Female,112725,PhD,Married,1,West,Urban,15,1002.45,66.83,34,2,0.202,0.172,0,0.327,0.155,10,14.47,9,22.49,0,0,0
52,Female,74111,High School,Single,1,Midwest,Suburban,20,1623.27,81.16,11,6,0.174,0.403,1,0.12,0.021,10,4.29,10,22.8,0,0,0
39,Male,50899,High School,Married,5,West,Suburban,21,1327.47,63.21,18,3,0.113,0.447,1,0.29,0.137,15,9.28,8,29.07,0,1,0
32,Female,79650,Bachelor,Married,2,Southwest,Suburban,11,1076.6,97.87,22,5,0.003,0.487,0,0.47,0.156,7,15.93,11,20.43,1,0,0
66,Male,68359,High School,Single,1,Midwest,Suburban,17,933.28,54.9,21,2,0.205,0.566,1,0.418,0.117,7,9.91,8,0.0,1,1,0
29,Male,120071,PhD,Single,1,Southeast,Urban,17,1985.25,116.78,31,4,0.039,0.392,1,0.44,0.124,11,14.02,16,34.23,0,0,0
42,Female,57929,High School,Married,3,Southeast,Suburban,11,695.32,63.21,27,2,0.088,0.841,0,0.236,0.114,11,6.96,6,37.85,0,0,0
51,Female,58305,Bachelor,Divorced,2,Southeast,Suburban,12,691.78,57.65,40,4,0.137,0.6,0,0.466,0.115,13,3.65,7,25.01,1,0,0
18,Female,22079,High School,Single,2,Midwest,Suburban,11,263.75,23.98,26,4,0.119,0.336,1,0.306,0.05,9,11.01,22,35.37,0,1,1
49,Female,80454,Bachelor,Married,2,Northeast,Suburban,26,2031.61,78.14,21,5,0.285,0.349,1,0.328,0.11,11,3.09,8,37.63,1,1,0
26,Male,63497,Bachelor,Single,2,Northeast,Suburban,10,522.27,52.23,55,4,0.045,0.901,1,0.164,0.024,7,22.31,15,77.5,0,0,0
54,Female,98344,High School,Married,2,Northeast,Suburban,20,1572.29,78.61,16,4,0.041,0.524,0,0.173,0.067,10,7.54,6,19.2,0,0,1
27,Female,46622,Bachelor,Divorced,3,Midwest,Suburban,8,550.87,68.86,21,3,0.102,0.514,0,0.142,0.014,8,3.73,12,34.07,1,0,0
52,Other,82791,Bachelor,Married,5,West,Urban,20,1415.62,70.78,12,6,0.215,0.297,1,0.235,0.062,11,9.55,7,39.46,1,1,0
58,Male,101108,PhD,Married,6,West,Rural,10,868.99,86.9,41,1,0.166,0.196,0,0.273,0.115,10,3.57,6,22.18,1,0,0
54,Female,61410,High School,Married,4,Southwest,Rural,18,1637.6,90.98,20,3,0.308,0.355,1,0.335,0.088,11,3.58,8,26.61,0,0,0
45,Female,101859,Bachelor,Married,6,West,Rural,9,829.67,92.19,37,2,0.032,0.755,0,0.383,0.156,12,14.24,8,34.68,1,0,0
38,Female,83954,PhD,Married,2,Southeast,Suburban,11,642.33,58.39,41,2,0.145,0.24,0,0.123,0.047,13,7.69,10,16.83,0,1,1
33,Female,90805,Master,Single,2,Southeast,Suburban,12,807.51,67.29,20,4,0.073,0.709,0,0.206,0.076,5,3.86,13,32.15,1,1,0
64,Male,127693,PhD,Divorced,6,Southeast,Rural,20,1933.21,96.66,20,5,0.126,0.669,0,0.373,0.099,14,7.56,6,55.03,0,0,1
31,Female,95037,PhD,Married,2,Northeast,Urban,20,2398.99,119.95,13,2,0.165,0.353,0,0.225,0.105,4,4.29,13,23.9,0,0,0
26,Female,69191,Bachelor,Married,2,Southwest,Rural,21,795.93,37.9,32,5,0.027,0.284,1,0.26,0.063,12,4.36,17,36.32,1,1,1
51,Male,63999,Bachelor,Single,2,Northeast,Urban,7,460.62,65.8,26,7,0.124,0.52,0,0.211,0.053,5,5.39,9,21.77,0,0,0
30,Female,74444,High School,Married,4,Southwest,Urban,12,1134.13,94.51,14,2,0.122,0.52,0,0.362,0.137,4,5.7,11,28.76,1,0,0
27,Female,91072,Bachelor,Single,2,Southeast,Urban,20,1756.57,87.83,23,3,0.073,0.329,1,0.209,0.083,12,8.14,12,28.8,0,0,1
20,Male,72306,Master,Single,2,Southeast,Suburban,16,1016.16,63.51,12,2,0.143,0.28,0,0.336,0.076,10,9.29,19,24.46,1,0,1
34,Female,104146,Bachelor,Married,4,West,Urban,15,715.21,47.68,39,5,0.13,0.512,0,0.388,0.163,15,5.13,12,32.03,0,0,0
40,Male,81614,Master,Single,2,Northeast,Urban,14,1414.5,101.04,42,2,0.091,0.321,0,0.05,0.022,14,3.8,8,28.15,0,1,1
45,Male,97606,Master,Married,4,Midwest,Suburban,16,1109.42,69.34,24,5,0.124,0.393,0,0.43,0.051,12,3.67,15,29.36,1,0,0
56,Female,106878,Bachelor,Divorced,4,Northeast,Suburban,17,1094.45,64.38,35,2,0.048,0.688,0,0.373,0.107,5,11.3,7,1.36,0,0,0
49,Male,87914,Master,Married,6,Northeast,Rural,22,1737.46,78.98,25,2,0.102,0.282,1,0.442,0.161,17,9.64,8,17.23,0,0,1
39,Male,51076,Bachelor,Married,4,Southwest,Urban,10,840.81,84.08,23,4,0.073,0.522,0,0.2,0.04,6,8.8,14,35.73,1,0,0
39,Male,32624,High School,Divorced,2,Southwest,Urban,7,380.87,54.41,81,4,0.228,0.302,0,0.302,0.11,5,9.01,11,55.29,1,1,0
49,Male,125712,Master,Married,4,Southeast,Urban,23,1967.97,85.56,27,6,0.089,0.504,0,0.285,0.049,9,5.66,5,31.43,0,1,0
61,Female,81464,Bachelor,Married,3,West,Suburban,23,1740.92,75.69,14,3,0.072,0.761,1,0.215,0.022,10,8.14,5,31.15,0,1,0
43,Female,87213,Master,Widowed,3,Southwest,Suburban,15,1139.64,75.98,37,3,0.075,0.626,0,0.446,0.148,12,9.22,9,55.28,1,0,1
34,Female,51108,Bachelor,Married,2,Southeast,Urban,5,230.96,46.19,112,4,0.048,0.264,0,0.361,0.046,7,9.95,15,9.2,0,0,0
27,Female,76425,Bachelor,Single,1,Southeast,Suburban,18,1252.04,69.56,31,5,0.16,0.414,1,0.318,0.089,12,3.29,19,33.28,0,1,1
20,Male,59876,Master,Single,2,Southwest,Rural,21,912.5,43.45,10,7,0.035,0.62,1,0.214,0.058,9,4.92,19,26.15,0,0,1
51,Female,74031,Bachelor,Widowed,3,Southwest,Urban,13,614.06,47.24,16,8,0.082,0.495,0,0.503,0.242,10,8.97,6,18.17,1,0,0
50,Female,85092,Bachelor,Married,2,Northeast,Suburban,23,1922.73,83.6,30,5,0.098,0.687,0,0.232,0.034,12,4.65,10,39.82,0,0,1
50,Female,49639,High School,Single,3,Southeast,Urban,9,422.37,46.93,47,4,0.119,0.725,0,0.259,0.078,7,3.84,5,2.84,0,0,0
40,Female,84921,Master,Single,3,Southeast,Urban,16,1151.15,71.95,31,4,0.317,0.334,0,0.213,0.088,8,6.33,5,9.65,1,0,0
63,Female,97033,High School,Single,2,Southeast,Urban,25,1576.97,63.08,26,5,0.048,0.411,1,0.05,0.007,15,3.44,6,17.56,0,0,1
34,Female,89223,Master,Married,1,Southeast,Suburban,15,949.08,63.27,11,4,0.018,0.426,0,0.293,0.105,6,7.26,16,49.31,0,0,0
56,Male,87358,Bachelor,Divorced,2,West,Suburban,16,1024.16,64.01,24,2,0.069,0.668,0,0.334,0.162,7,3.32,8,49.65,1,1,1
41,Female,76622,Bachelor,Married,4,Southwest,Rural,17,961.61,56.57,27,5,0.108,0.572,0,0.323,0.034,8,3.67,11,30.03,1,0,0
32,Male,90362,PhD,Single,1,West,Rural,27,1808.56,66.98,6,5,0.234,0.499,1,0.387,0.111,18,8.88,16,23.93,1,1,1
50,Male,95542,High School,Divorced,6,Southeast,Suburban,21,1716.11,81.72,23,1,0.16,0.424,1,0.093,0.041,12,3.29,8,21.32,0,0,0
48,Male,66817,Bachelor,Married,4,Northeast,Urban,7,638.45,91.21,81,1,0.072,0.663,0,0.381,0.066,6,6.28,5,5.77,1,0,0
47,Male,96363,Master,Married,2,Northeast,Rural,16,1494.39,93.4,12,5,0.108,0.408,1,0.376,0.13,10,4.21,5,32.07,0,1,0
43,Male,91725,Master,Married,4,Midwest,Suburban,16,1106.74,69.17,36,1,0.1,0.741,1,0.348,0.114,8,6.37,12,20.89,1,1,0
41,Male,88531,Bachelor,Divorced,2,Southeast,Suburban,20,1232.28,61.61,34,5,0.11,0.668,1,0.279,0.105,14,3.81,8,0.0,1,1,1
77,Female,118747,Bachelor,Married,4,Southeast,Urban,20,1075.87,53.79,32,4,0.23,0.379,0,0.329,0.129,16,10.71,2,0.0,0,1,0
59,Female,102319,Master,Single,3,Northeast,Suburban,17,1150.84,67.7,26,8,0.064,0.599,1,0.387,0.131,12,4.04,6,28.06,0,0,0
52,Other,101559,Master,Married,4,West,Rural,22,1293.85,58.81,28,1,0.097,0.224,0,0.383,0.156,12,4.51,8,54.79,0,1,1
43,Male,94928,Master,Married,3,Midwest,Suburban,18,1413.98,78.55,31,11,0.056,0.444,1,0.267,0.051,12,20.03,10,28.95,1,0,0
57,Female,52117,Bachelor,Divorced,2,Northeast,Suburban,14,1252.02,89.43,42,3,0.072,0.607,0,0.408,0.183,17,3.04,5,20.24,0,0,0
49,Female,85965,PhD,Single,1,Southwest,Suburban,23,1496.81,65.08,16,7,0.091,0.552,1,0.274,0.127,14,7.01,13,1.14,0,0,0
42,Male,65124,Bachelor,Single,1,Southwest,Suburban,15,502.61,33.51,27,4,0.294,0.543,0,0.339,0.065,6,5.38,12,27.9,0,0,0
37,Female,46776,High School,Married,6,Southeast,Rural,3,148.4,49.47,78,2,0.228,0.644,0,0.466,0.231,6,4.91,11,28.98,0,1,0
40,Female,54610,Bachelor,Married,5,Southeast,Suburban,21,1018.26,48.49,9,1,0.066,0.396,1,0.375,0.155,13,3.14,10,27.15,1,0,1
18,Male,51243,High School,Single,5,West,Rural,11,889.28,80.84,42,1,0.035,0.396,0,0.258,0.036,9,20.04,24,48.52,1,0,0
45,Female,61631,High School,Divorced,2,Southeast,Rural,14,323.67,23.12,23,4,0.034,0.527,0,0.263,0.067,8,5.75,5,15.63,0,1,0
34,Female,64579,Bachelor,Widowed,1,West,Suburban,12,509.48,42.46,35,2,0.167,0.701,0,0.368,0.038,9,11.46,21,30.63,0,1,0
65,Male,58757,High School,Married,4,Northeast,Urban,6,447.59,74.6,101,4,0.072,0.435,0,0.313,0.088,5,3.82,6,15.82,1,0,0
42,Male,73531,Bachelor,Married,4,Midwest,Urban,11,389.12,35.37,18,3,0.203,0.61,0,0.414,0.155,6,7.41,11,60.71,1,1,1
24,Male,20000,High School,Single,2,Northeast,Rural,6,308.85,51.48,94,4,0.175,0.362,0,0.164,0.04,4,8.96,11,22.91,1,0,0
41,Male,55955,High School,Married,4,Southwest,Urban,25,1116.76,44.67,8,6,0.059,0.297,1,0.336,0.055,17,5.83,12,46.73,0,1,1
26,Female,47347,High School,Single,3,West,Suburban,7,519.39,74.2,67,5,0.024,0.355,0,0.306,0.148,7,6.56,9,18.86,1,0,0
49,Female,68428,High School,Single,1,Southeast,Suburban,14,885.29,63.23,24,5,0.105,0.531,0,0.385,0.062,10,6.9,13,34.4,1,1,0
46,Male,53938,Bachelor,Married,3,Northeast,Urban,6,322.65,53.78,33,2,0.038,0.646,0,0.408,0.199,8,3.42,5,38.49,1,0,1
56,Female,88772,Bachelor,Divorced,3,Southeast,Suburban,19,1640.88,86.36,29,2,0.061,0.132,1,0.333,0.123,5,8.04,8,11.46,1,1,0
30,Male,78978,PhD,Single,1,West,Suburban,28,1956.36,69.87,19,7,0.087,0.396,1,0.331,0.051,22,4.33,6,39.62,1,0,1
42,Male,77012,Master,Single,2,Southwest,Urban,6,262.7,43.78,76,2,0.174,0.469,0,0.342,0.149,8,17.77,10,47.48,0,0,1
21,Male,83168,Master,Single,1,Southeast,Suburban,10,611.67,61.17,64,3,0.221,0.566,0,0.121,0.055,4,5.35,10,44.9,0,0,0
52,Female,97411,High School,Married,4,West,Suburban,14,646.28,46.16,13,3,0.176,0.446,0,0.341,0.054,12,4.72,13,11.4,0,0,0
49,Male,80570,Bachelor,Married,5,Midwest,Suburban,5,264.99,53.0,70,5,0.052,0.472,0,0.393,0.131,5,4.38,8,37.51,0,1,1
49,Male,52543,High School,Married,4,Northeast,Urban,12,180.0,15.0,37,5,0.055,0.558,0,0.13,0.059,9,6.92,6,11.17,0,1,0
42,Male,92030,Master,Married,4,Midwest,Rural,8,982.23,122.78,42,7,0.049,0.385,0,0.351,0.144,7,4.42,9,28.91,1,0,0
48,Female,78085,High School,Married,2,Midwest,Suburban,16,1096.26,68.52,32,4,0.133,0.309,0,0.4,0.073,14,5.01,10,10.19,1,0,0
66,Other,102714,Bachelor,Married,5,West,Suburban,23,2116.42,92.02,28,5,0.108,0.498,1,0.332,0.046,15,3.28,2,19.12,0,1,1
37,Male,96346,High School,Married,6,Southeast,Suburban,13,799.09,61.47,40,2,0.046,0.573,0,0.299,0.099,14,5.28,10,38.32,0,0,0
44,Male,50069,High School,Married,3,West,Rural,3,196.64,65.55,123,2,0.032,0.601,0,0.324,0.095,4,8.83,10,13.54,1,1,0
25,Female,94383,PhD,Married,4,West,Suburban,11,1019.34,92.67,48,5,0.05,0.255,0,0.12,0.058,10,4.75,18,51.98,1,1,0
28,Female,101233,Master,Single,2,Southwest,Suburban,18,1788.14,99.34,12,1,0.052,0.36,1,0.277,0.076,11,12.24,9,15.0,1,0,0
43,Male,112292,Master,Married,2,Southeast,Suburban,16,1351.9,84.49,31,2,0.157,0.545,0,0.214,0.034,14,10.72,15,15.52,0,0,1
58,Female,57748,Bachelor,Single,2,West,Urban,13,1029.37,79.18,28,2,0.366,0.248,0,0.253,0.064,15,11.05,10,5.38,1,1,0
38,Female,85949,Master,Divorced,3,Midwest,Urban,10,608.21,60.82,32,6,0.135,0.566,0,0.171,0.02,7,4.81,14,46.55,1,1,1
38,Male,93267,Bachelor,Married,5,West,Urban,12,1009.4,84.12,35,4,0.109,0.473,0,0.267,0.077,9,10.76,12,29.61,0,0,1
35,Female,141959,PhD,Married,3,Southeast,Urban,15,1529.17,101.94,38,4,0.224,0.411,0,0.243,0.12,4,3.57,10,26.15,1,1,0
33,Female,77556,Bachelor,Widowed,2,West,Suburban,21,950.77,45.27,18,7,0.077,0.28,1,0.233,0.088,11,16.26,14,19.98,0,0,1
46,Female,71882,Bachelor,Divorced,6,West,Urban,11,322.79,29.34,47,4,0.098,0.41,0,0.191,0.048,8,7.61,8,44.35,1,0,0
19,Male,55661,Master,Divorced,2,West,Rural,6,311.11,51.85,72,4,0.043,0.398,0,0.353,0.163,3,7.47,16,2.75,1,0,0
61,Male,122681,Bachelor,Single,5,Southeast,Rural,23,1964.98,85.43,28,5,0.075,0.65,0,0.372,0.082,14,3.28,1,20.99,1,0,1
32,Male,92131,Master,Divorced,2,Midwest,Suburban,15,1060.09,70.67,26,2,0.03,0.483,0,0.338,0.103,10,16.98,8,22.15,0,0,1
52,Male,99478,PhD,Married,2,Northeast,Suburban,21,2115.51,100.74,28,4,0.215,0.448,1,0.281,0.12,9,6.92,6,26.15,1,1,0
22,Female,55152,Bachelor,Single,3,Northeast,Urban,5,425.5,85.1,107,1,0.109,0.266,0,0.222,0.084,5,4.1,15,50.24,1,0,0
52,Female,86852,Bachelor,Married,6,Southeast,Suburban,16,1385.12,86.57,25,4,0.038,0.189,0,0.242,0.029,6,5.11,12,15.94,1,0,1
52,Female,90357,Bachelor,Married,5,West,Suburban,15,1303.85,86.92,28,1,0.267,0.351,1,0.228,0.104,13,9.58,11,31.5,0,1,1
47,Other,79705,Master,Single,1,Southwest,Urban,20,1365.08,68.25,17,2,0.228,0.527,0,0.29,0.102,12,10.81,12,16.37,0,0,1
27,Male,52987,Bachelor,Single,1,Southeast,Urban,14,840.35,60.03,30,2,0.064,1.0,1,0.248,0.123,11,3.12,15,40.61,1,0,0
45,Female,36805,High School,Divorced,3,West,Suburban,22,1253.87,56.99,13,2,0.044,0.657,1,0.165,0.076,9,4.28,8,1.38,1,0,0
24,Female,75396,Bachelor,Single,1,Southwest,Suburban,8,563.99,70.5,72,5,0.081,0.486,0,0.492,0.141,14,4.93,12,34.92,1,1,0
38,Male,50875,High School,Married,4,West,Suburban,14,942.04,67.29,21,2,0.173,0.328,1,0.342,0.139,9,3.82,14,0.0,0,1,0
57,Female,108194,Master,Married,4,West,Rural,14,1190.18,85.01,21,4,0.073,0.627,0,0.224,0.09,7,11.21,8,56.89,0,1,0
53,Male,104333,Bachelor,Widowed,3,Southwest,Suburban,24,1734.29,72.26,26,3,0.149,0.749,0,0.154,0.018,13,3.56,7,1.27,1,1,1
42,Female,77498,Bachelor,Single,3,Southeast,Urban,16,1183.66,73.98,27,1,0.168,0.753,0,0.07,0.022,9,3.74,17,0.0,1,0,0
27,Female,75505,Master,Single,1,West,Suburban,19,1197.62,63.03,12,5,0.033,0.367,1,0.348,0.095,11,10.0,6,14.64,1,0,0
51,Male,69308,High School,Married,4,Southeast,Suburban,16,1499.2,93.7,21,5,0.025,0.795,0,0.33,0.065,8,9.03,9,17.14,0,1,0
42,Female,60147,High School,Divorced,2,Southwest,Suburban,15,772.89,51.53,35,5,0.051,0.867,0,0.276,0.034,9,6.03,9,22.51,0,1,0
18,Female,73692,Bachelor,Single,4,West,Rural,11,1364.44,124.04,33,3,0.075,0.76,0,0.265,0.092,6,6.72,17,30.95,0,1,1
53,Male,72662,High School,Married,5,Northeast,Urban,15,1486.87,99.12,25,5,0.033,0.545,1,0.329,0.089,10,5.8,6,6.04,1,0,1
41,Male,65233,Bachelor,Married,6,Midwest,Urban,12,479.57,39.96,35,2,0.023,0.424,0,0.222,0.024,10,9.64,10,48.58,1,1,0
60,Male,134317,PhD,Widowed,3,Southeast,Suburban,19,2321.64,122.19,15,3,0.164,0.314,0,0.4,0.197,11,4.77,6,21.5,0,1,1
25,Female,94057,Master,Single,4,Southeast,Urban,21,1564.9,74.52,18,4,0.196,0.243,0,0.286,0.143,15,14.92,18,49.13,0,0,1
18,Female,49925,Master,Single,3,Northeast,Suburban,7,463.91,66.27,37,2,0.127,0.277,0,0.302,0.141,7,9.35,19,41.05,0,1,1
46,Female,130391,PhD,Single,3,West,Suburban,19,2407.85,126.73,18,3,0.242,0.448,0,0.297,0.066,6,3.79,12,28.92,1,0,1
46,Female,82870,Bachelor,Widowed,4,Northeast,Urban,20,1118.69,55.93,22,5,0.095,0.56,0,0.343,0.128,10,4.2,9,0.0,0,0,1
18,Female,59249,Bachelor,Single,3,West,Suburban,6,302.14,50.36,80,2,0.057,0.292,0,0.329,0.138,5,5.99,12,37.97,1,0,0
27,Male,77299,Bachelor,Single,1,Midwest,Suburban,9,753.46,83.72,52,2,0.064,0.365,0,0.199,0.032,6,4.63,12,23.04,0,0,0
80,Female,111095,Master,Married,6,Midwest,Urban,31,2424.58,78.21,15,3,0.119,0.369,1,0.335,0.098,17,6.88,2,36.36,1,0,1
37,Male,84512,Bachelor,Married,3,West,Suburban,23,638.46,27.76,21,6,0.132,0.468,1,0.367,0.145,12,8.74,9,47.16,0,1,1
52,Male,61548,High School,Married,4,Midwest,Suburban,16,1280.77,80.05,27,2,0.157,0.673,0,0.329,0.072,10,15.78,12,36.84,1,1,1
32,Female,44075,Bachelor,Married,6,Southeast,Suburban,8,475.41,59.43,57,2,0.034,0.697,0,0.365,0.051,7,3.3,12,27.07,0,1,0
18,Male,40033,Bachelor,Divorced,2,Northeast,Suburban,9,445.95,49.55,38,1,0.008,0.207,0,0.29,0.093,7,4.22,14,43.47,1,1,1
39,Female,80305,Bachelor,Married,3,Midwest,Suburban,11,799.21,72.66,56,4,0.223,0.304,0,0.216,0.057,13,3.88,4,44.54,0,1,0
38,Female,71817,Master,Divorced,3,Midwest,Urban,12,1328.1,110.67,38,1,0.103,0.433,0,0.414,0.116,14,4.23,9,45.89,1,1,0
36,Male,93551,Bachelor,Single,3,Southeast,Suburban,25,2425.72,97.03,26,7,0.023,0.612,1,0.27,0.117,15,10.99,9,32.99,1,0,1
40,Male,120439,PhD,Divorced,2,Midwest,Suburban,11,803.0,73.0,33,3,0.16,0.255,0,0.493,0.129,10,10.37,9,60.75,0,1,0
45,Female,96601,Bachelor,Married,2,Midwest,Suburban,25,2019.05,80.76,15,3,0.325,0.488,1,0.289,0.097,18,3.82,8,36.66,1,0,0
39,Female,88671,Master,Married,4,West,Urban,10,980.55,98.05,64,5,0.024,0.326,0,0.358,0.162,9,5.52,16,31.63,1,0,0
