age,gender,income,education,marital_status,household_size,region,urban_rural,total_purchases_12m,total_spend_12m,avg_order_value,days_since_last_purchase,product_categories_purchased,returns_rate,discount_usage_rate,loyalty_program_member,email_open_rate,email_click_rate,website_visits_30d,avg_session_duration,mobile_app_usage,social_media_engagement,push_notification_enabled,sms_opt_in,purchased_product_a,kmeans_cluster,hierarchical_cluster,dbscan_cluster,gmm_cluster,rfm_segment,purchase_propensity,propensity_segment,rfm_tier,propensity_tier,combined_segment,action_segment,engagement_score,engagement_tier,segment_3d,action_segment_3d,R_Score,F_Score,M_Score,RFM_Score,base_lifespan,customer_lifespan_years,purchase_frequency_annual,clv_simple,clv_rfm_weighted,clv_proxy,clv_predicted,clv_tier,age_group,income_quartile,churn_risk_score,is_churned,churn_probability,churn_risk_segment,clv_churn_action
49,Male,60701,Bachelor,Married,2,Southwest,Urban,13,576.94,44.38,18,5,0.038,0.501,0,0.236,0.045,11,15.17,6,15.55,1,1,0,3,0,-1,0,Potential Loyalists,0.1531767571956525,Very Low,Medium Value,Low Propensity,Medium Value / Low Propensity,6. Fence Sitter - Engage,0.3988258601802448,High Engagement,Medium Value | High Engagement | Low Propensity,9. Fading Interest - Re-engage,4,2,2,8,2.0,2.2,13,1269.2680000000005,1946.2109333333335,1172.5658980540736,1198.5517492154784,Silver,46-55,Q1 (Low),0.46636816129728437,0,0.006682884463882691,Very Low Risk,5. Growth Opportunity
45,Female,102434,Bachelor,Married,3,Midwest,Suburban,14,1084.72,77.48,27,3,0.14,0.409,0,0.407,0.189,5,4.59,7,3.93,1,1,0,3,0,-1,1,Loyal Customers,0.3425094677706871,Low,High Value,Low Propensity,High Value / Low Propensity,3. At-Risk VIP - Win Back,0.4231771831452052,High Engagement,High Value | High Engagement | Low Propensity,8. Declining VIPs - Win Back,3,3,3,9,2.0,2.3,14,2494.856,3991.7696,2085.462754943562,2040.120679620004,Gold,36-45,Q4 (High),0.4606312300376257,0,0.0029881908707320953,Very Low Risk,5. Growth Opportunity
18,Female,77292,Bachelor,Single,3,Southeast,Rural,12,1344.97,112.08,14,5,0.104,0.589,0,0.177,0.041,7,13.7,17,23.64,1,1,0,2,2,-1,1,Loyal Customers,0.1693991450779069,Very Low,High Value,Low Propensity,High Value / Low Propensity,3. At-Risk VIP - Win Back,0.4165187467071027,High Engagement,High Value | High Engagement | Low Propensity,8. Declining VIPs - Win Back,5,2,4,11,2.0,2.2,12,2958.9120000000003,5128.818933333334,2674.952184012131,2593.9986072581446,Platinum,18-25,Q3,0.4635184728808017,0,0.008031023962603145,Very Low Risk,2. VIP Retain & Upsell
36,Male,106175,PhD,Married,3,Northeast,Suburban,10,789.62,78.96,58,3,0.054,0.415,0,0.325,0.046,14,5.93,6,43.48,0,0,0,3,0,-1,1,At Risk,0.2706932799425365,Low,Low Value,Low Propensity,Low Value / Low Propensity,9. Cold - Low Priority,0.2935990317317461,Low Engagement,Low Value | Low Engagement | Low Propensity,10. Dormant - Minimal Effort,1,2,2,5,2.0,2.125,10,1677.9,2237.2566666666667,1355.989969519524,1352.624651455424,Silver,36-45,Q4 (High),0.6673913047647619,1,0.9996175749296847,Critical Risk,4. Re-engagement Campaign
18,Female,66649,Master,Single,2,Southeast,Rural,12,1175.16,97.93,25,4,0.067,0.675,0,0.174,0.052,1,4.98,19,48.7,1,0,0,2,2,-1,1,Loyal Customers,0.0792793898149494,Very Low,High Value,Low Propensity,High Value / Low Propensity,3. At-Risk VIP - Win Back,0.3089531705019941,Medium Engagement,High Value | Medium Engagement | Low Propensity,9. Fading Interest - Re-engage,3,2,4,9,2.0,2.2,12,2585.3520000000003,4136.563200000001,2278.6380911505985,2342.8176535555217,Gold,18-25,Q2,0.5345204770107123,1,0.9909557348172433,Critical Risk,4. Re-engagement Campaign
62,Male,87243,Bachelor,Divorced,4,Southwest,Rural,23,1829.57,79.55,18,2,0.032,0.467,1,0.4,0.175,18,4.1,8,29.36,0,1,0,1,3,-1,3,Champions,0.5171240587726194,Medium,High Value,Medium Propensity,High Value / Medium Propensity,2. Loyal - Nurture,0.4730664273738148,High Engagement,High Value | High Engagement | Medium Propensity,5. Loyal Engaged - Nurture,4,5,5,14,3.5,4.375,23,8004.718749999999,15475.112916666663,4181.826808212145,4139.657371108577,Diamond,55+,Q3,0.25205338119190374,0,0.0001849329864114012,Very Low Risk,2. VIP Retain & Upsell
25,Female,71970,Bachelor,Divorced,3,Southeast,Urban,22,2337.28,106.24,17,4,0.066,0.418,1,0.312,0.048,7,4.13,11,24.19,1,0,0,0,3,-1,3,Champions,0.2166152869990725,Low,High Value,Low Propensity,High Value / Low Propensity,3. At-Risk VIP - Win Back,0.3107467885764447,Medium Engagement,High Value | Medium Engagement | Low Propensity,9. Fading Interest - Re-engage,5,5,5,15,3.5,4.375,22,10225.6,20451.2,5105.653796572932,5149.490995318602,Diamond,18-25,Q2,0.30433953117359996,0,0.00032772626993061326,Very Low Risk,2. VIP Retain & Upsell
60,Male,99967,High School,Divorced,3,Southwest,Urban,18,807.68,44.87,29,3,0.039,0.329,0,0.219,0.096,11,14.42,3,4.25,0,1,1,3,0,-1,1,Loyal Customers,0.589237669771006,Medium,High Value,Medium Propensity,High Value / Medium Propensity,2. Loyal - Nurture,0.3133683286652924,Medium Engagement,High Value | Medium Engagement | Medium Propensity,6. Potential Stars - Develop,3,4,2,9,2.0,2.2,18,1776.852,2843.0336,1548.6107385995876,1476.4255883620438,Silver,55+,Q4 (High),0.5024152231558304,1,0.8479862314288191,Critical Risk,4. Re-engagement Campaign
56,Female,61844,High School,Married,4,Northeast,Urban,11,431.99,39.27,33,2,0.02,0.25,0,0.16,0.062,7,4.07,6,42.2,1,1,0,2,0,-1,0,At Risk,0.077056960002863,Very Low,Low Value,Low Propensity,Low Value / Low Propensity,9. Cold - Low Priority,0.3485242620897997,Medium Engagement,Low Value | Medium Engagement | Low Propensity,10. Dormant - Minimal Effort,2,2,1,5,2.0,1.7,11,734.349,979.1773333333332,799.20737862694,785.134733962524,Bronze,55+,Q2,0.5716284809153733,1,0.9992231180341532,Critical Risk,7. Low Priority - Monitor
28,Male,31236,High School,Single,2,Northeast,Suburban,17,677.94,39.88,15,4,0.303,0.61,1,0.12,0.039,5,10.53,13,43.8,0,1,0,0,3,-1,3,Loyal Customers,0.1668180066151244,Very Low,High Value,Low Propensity,High Value / Low Propensity,3. At-Risk VIP - Win Back,0.3008511093470171,Low Engagement,High Value | Low Engagement | Low Propensity,9. Fading Interest - Re-engage,5,4,2,11,3.5,3.2725000000000004,17,2218.6241000000005,3845.5016600000017,1768.4374228041052,1806.1362101461873,Gold,26-35,Q1 (Low),0.36916311146392994,0,0.0026421476069829414,Very Low Risk,5. Growth Opportunity
25,Male,83814,Bachelor,Single,1,West,Urban,17,1767.49,103.97,36,1,0.096,0.564,1,0.265,0.074,7,4.08,11,38.76,1,1,1,0,3,-1,3,Loyal Customers,0.6258236379932646,High,High Value,High Propensity,High Value / High Propensity,1. VIP - Retain & Upsell,0.404730209850642,High Engagement,High Value | High Engagement | High Propensity,1. VIP Champions - Maximize,2,4,5,11,3.5,3.2725000000000004,17,5784.111025000001,10025.792443333334,3891.5595429551927,3865.36743668428,Diamond,18-25,Q3,0.4127206246965383,0,0.0004365568312844705,Very Low Risk,2. VIP Retain & Upsell
47,Female,51392,Bachelor,Married,2,Southwest,Suburban,8,407.32,50.91,31,4,0.157,0.462,0,0.412,0.11,9,23.27,14,42.09,0,0,0,2,0,-1,0,At Risk,0.1572494848180438,Very Low,Low Value,Low Propensity,Low Value / Low Propensity,9. Cold - Low Priority,0.4173160278591777,High Engagement,Low Value | High Engagement | Low Propensity,9. Fading Interest - Re-engage,3,1,1,5,2.0,2.125,8,865.4699999999999,1154.0733333333333,752.8401883577534,781.5971242098703,Bronze,46-55,Q1 (Low),0.518581238872609,1,0.9739141333694268,Critical Risk,7. Low Priority - Monitor
29,Male,33672,High School,Single,3,Southwest,Urban,17,564.95,33.23,11,6,0.081,0.43,1,0.172,0.067,10,5.47,12,35.25,1,0,1,0,3,-1,3,Loyal Customers,0.181204351745958,Very Low,High Value,Low Propensity,High Value / Low Propensity,3. At-Risk VIP - Win Back,0.3324708536940641,Medium Engagement,High Value | Medium Engagement | Low Propensity,9. Fading Interest - Re-engage,5,4,1,10,3.5,3.850000000000001,17,2174.9035000000003,3625.0958333333338,1651.7407811082194,1544.2479221692424,Silver,26-35,Q1 (Low),0.33466138481674274,0,0.0012304226120829296,Very Low Risk,5. Growth Opportunity
43,Female,56297,High School,Single,1,Northeast,Urban,17,1194.8,70.28,16,5,0.303,0.261,0,0.412,0.119,13,6.45,9,34.91,1,0,0,0,0,-1,1,Champions,0.2473518495802306,Low,High Value,Low Propensity,High Value / Low Propensity,3. At-Risk VIP - Win Back,0.4291846620734916,High Engagement,High Value | High Engagement | Low Propensity,8. Declining VIPs - Win Back,5,4,4,13,2.0,2.125,17,2538.865,4739.373333333333,2257.323198622047,2268.1045524667234,Gold,36-45,Q1 (Low),0.3895408453630795,0,0.0011960936279437906,Very Low Risk,5. Growth Opportunity
34,Female,44393,Bachelor,Divorced,4,Southeast,Suburban,9,632.83,70.31,43,4,0.085,0.675,0,0.35,0.127,7,11.51,11,32.81,1,0,0,2,0,-1,0,At Risk,0.2168542884275777,Low,Low Value,Low Propensity,Low Value / Low Propensity,9. Cold - Low Priority,0.3990946920948825,High Engagement,Low Value | High Engagement | Low Propensity,9. Fading Interest - Re-engage,2,1,2,5,2.0,2.125,9,1344.67875,1793.0183333333332,1143.4731326284648,1147.688957922734,Silver,26-35,Q1 (Low),0.5812921726921346,1,0.9994069378159173,Critical Risk,4. Re-engagement Campaign
18,Female,71682,Bachelor,Married,4,West,Suburban,9,454.49,50.5,41,3,0.128,0.367,0,0.333,0.038,12,6.8,16,24.75,1,0,1,2,0,-1,0,At Risk,0.1684966456172666,Very Low,Low Value,Low Propensity,Low Value / Low Propensity,9. Cold - Low Priority,0.3875550976128203,High Engagement,Low Value | High Engagement | Low Propensity,9. Fading Interest - Re-engage,2,1,1,4,2.0,2.295,9,1043.0775,1321.2024299999998,791.1641692838461,818.2489687488433,Bronze,18-25,Q2,0.5781112026996581,1,0.999515398281847,Critical Risk,7. Low Priority - Monitor
18,Male,67853,Bachelor,Single,2,Northeast,Rural,17,852.61,50.15,34,3,0.066,0.319,0,0.152,0.073,10,7.59,18,30.56,1,0,1,2,3,-1,1,Loyal Customers,0.493341625299674,Medium,High Value,Medium Propensity,High Value / Medium Propensity,2. Loyal - Nurture,0.3662281902963297,Medium Engagement,High Value | Medium Engagement | Medium Propensity,6. Potential Stars - Develop,2,4,3,9,2.0,1.87,17,1594.2685,2551.0091200000006,1616.9223270888988,1717.7458878903285,Silver,18-25,Q2,0.5341321397185118,1,0.9710525002533742,Critical Risk,4. Re-engagement Campaign
45,Female,67978,Bachelor,Divorced,4,West,Rural,9,880.99,97.89,28,1,0.029,0.685,0,0.335,0.094,11,4.91,6,21.49,0,1,0,3,0,-1,0,Potential Loyalists,0.115214386531139,Very Low,Medium Value,Low Propensity,Medium Value / Low Propensity,6. Fence Sitter - Engage,0.3432015811650467,Medium Engagement,Medium Value | Medium Engagement | Low Propensity,10. Dormant - Minimal Effort,3,1,3,7,2.0,2.5,9,2202.525,3230.296666666667,1712.1761193495142,1790.376088034722,Gold,36-45,Q2,0.5288041282114351,1,0.9787252267493313,Critical Risk,4. Re-engagement Campaign
33,Female,86194,Bachelor,Married,3,Midwest,Rural,15,1471.1,98.07,37,4,0.047,0.424,0,0.202,0.094,12,4.74,10,9.16,1,0,0,3,0,-1,1,Loyal Customers,0.2887372991129306,Low,High Value,Low Propensity,High Value / Low Propensity,3. At-Risk VIP - Win Back,0.324642881114124,Medium Engagement,High Value | Medium Engagement | Low Propensity,9. Fading Interest - Re-engage,2,3,4,9,2.0,1.87,15,2750.8635,4401.531199999999,2819.997014334237,2785.2277489392427,Platinum,26-35,Q3,0.5591158682216196,1,0.9989283145086082,Critical Risk,1. URGENT: VIP Win-Back
33,Male,88739,Bachelor,Single,6,Southwest,Urban,28,2931.54,104.7,8,1,0.155,0.597,1,0.328,0.116,18,9.46,14,29.61,0,1,1,1,1,-1,3,Champions,0.8280496974318027,Very High,High Value,High Propensity,High Value / High Propensity,1. VIP - Retain & Upsell,0.4777423436482803,High Engagement,High Value | High Engagement | High Propensity,1. VIP Champions - Maximize,5,5,5,15,3.5,4.7250000000000005,28,13851.81,27703.053000000004,6239.238353094484,6189.130723548967,Diamond,26-35,Q3,0.1877404201592328,0,0.00012710462124492248,Very Low Risk,2. VIP Retain & Upsell
52,Female,65502,High School,Divorced,2,Southwest,Suburban,21,1712.85,81.56,20,9,0.121,0.525,1,0.35,0.128,10,4.53,10,50.65,0,0,0,0,0,-1,3,Champions,0.3976277583983482,Low,High Value,Low Propensity,High Value / Low Propensity,3. At-Risk VIP - Win Back,0.3374820560381134,Medium Engagement,High Value | Medium Engagement | Low Propensity,9. Fading Interest - Re-engage,4,5,5,14,3.5,4.0249999999999995,21,6893.8589999999995,13328.827749999997,3823.2721918114335,3809.7829156468542,Diamond,46-55,Q2,0.31139247768126627,0,0.00032251613254465235,Very Low Risk,2. VIP Retain & Upsell
59,Male,66039,High School,Widowed,3,Southeast,Suburban,12,551.37,45.95,50,1,0.095,0.517,0,0.273,0.049,8,10.79,8,4.33,0,0,0,3,0,-1,0,At Risk,0.0994503998805403,Very Low,Low Value,Low Propensity,Low Value / Low Propensity,9. Cold - Low Priority,0.2186328621697558,Low Engagement,Low Value | Low Engagement | Low Propensity,10. Dormant - Minimal Effort,1,2,1,4,2.0,1.7,12,937.38,1187.2833999999998,892.1547836509269,837.821055938045,Bronze,55+,Q2,0.6438956497882711,1,0.999827490037024,Critical Risk,7. Low Priority - Monitor
37,Male,119094,Master,Married,6,Southeast,Urban,29,2577.74,88.89,13,8,0.029,0.571,1,0.534,0.069,13,6.88,14,50.29,0,0,0,1,1,-1,3,Champions,0.5209988083107457,Medium,High Value,Medium Propensity,High Value / Medium Propensity,2. Loyal - Nurture,0.4061444231722346,High Engagement,High Value | High Engagement | Medium Propensity,5. Loyal Engaged - Nurture,5,5,5,15,3.5,4.7250000000000005,29,12180.15225,24359.643,5674.981096951669,5620.3171749315015,Diamond,36-45,Q4 (High),0.1832155598099975,0,0.00021285644921104953,Very Low Risk,2. VIP Retain & Upsell
36,Male,110217,PhD,Single,3,Southwest,Suburban,30,1916.38,63.88,22,10,0.168,0.38,1,0.317,0.059,15,4.23,13,40.81,1,1,1,1,3,-1,3,Champions,0.8610917798881291,Very High,High Value,High Propensity,High Value / High Propensity,1. VIP - Retain & Upsell,0.4855095332928195,High Engagement,High Value | High Engagement | High Propensity,1. VIP Champions - Maximize,4,5,5,14,3.5,4.7250000000000005,30,9054.990000000002,17506.131300000005,4207.446939987846,4121.887277217601,Diamond,36-45,Q4 (High),0.23727587111921392,0,0.00020492283631628187,Very Low Risk,2. VIP Retain & Upsell
49,Male,83644,Bachelor,Married,3,West,Suburban,15,1370.08,91.34,32,6,0.075,0.281,0,0.423,0.133,17,3.78,11,36.8,1,0,0,3,0,-1,1,Loyal Customers,0.2383925773606498,Low,High Value,Low Propensity,High Value / Low Propensity,3. At-Risk VIP - Win Back,0.4734840681540413,High Engagement,High Value | High Engagement | Low Propensity,8. Declining VIPs - Win Back,3,3,4,10,2.0,2.295,15,3144.3795,5240.555999999999,2670.837220446212,2727.4508013876016,Platinum,46-55,Q3,0.462925408591414,0,0.002841862411416657,Very Low Risk,2. VIP Retain & Upsell
21,Male,107853,PhD,Single,1,Northeast,Urban,11,803.62,73.06,49,3,0.115,0.456,0,0.222,0.025,10,11.39,17,42.3,0,0,0,2,0,-1,1,At Risk,0.3114509359071941,Low,Low Value,Low Propensity,Low Value / Low Propensity,9. Cold - Low Priority,0.3060784451214041,Low Engagement,Low Value | Low Engagement | Low Propensity,10. Dormant - Minimal Effort,1,2,2,5,2.0,1.87,11,1502.8442000000002,2003.6925333333336,1407.8753835364214,1331.139954926659,Silver,18-25,Q4 (High),0.6388287554201636,1,0.9997757771955729,Critical Risk,4. Re-engagement Campaign
45,Female,81128,Bachelor,Married,3,Southeast,Urban,11,399.63,36.33,38,2,0.251,0.526,0,0.307,0.139,8,22.75,6,6.7,0,1,0,3,0,-1,0,At Risk,0.1349726306571064,Very Low,Low Value,Low Propensity,Low Value / Low Propensity,9. Cold - Low Priority,0.3851579618563277,High Engagement,Low Value | High Engagement | Low Propensity,9. Fading Interest - Re-engage,2,2,1,5,2.0,1.6617499999999998,11,664.0851524999999,885.4468699999998,674.6538235568984,700.7000797564476,Bronze,36-45,Q3,0.55712396318429,1,0.9992342759426662,Critical Risk,7. Low Priority - Monitor
50,Female,58015,High School,Married,3,Southeast,Rural,22,1348.18,61.28,18,6,0.111,0.453,1,0.151,0.041,19,6.25,8,25.15,0,0,0,0,1,-1,3,Champions,0.2224572941639327,Low,High Value,Low Propensity,High Value / Low Propensity,3. At-Risk VIP - Win Back,0.2765386500869196,Low Engagement,High Value | Low Engagement | Low Propensity,9. Fading Interest - Re-engage,4,5,4,13,3.5,3.850000000000001,22,5190.416000000001,9688.920266666668,3114.487605026076,3096.0506705102457,Platinum,46-55,Q1 (Low),0.34782560331594947,0,0.00024374985193540116,Very Low Risk,2. VIP Retain & Upsell
52,Male,113402,PhD,Widowed,4,Midwest,Suburban,20,2184.11,109.21,10,6,0.071,0.208,1,0.381,0.112,14,4.17,9,27.18,0,0,0,1,1,-1,3,Champions,0.2698305897513331,Low,High Value,Low Propensity,High Value / Low Propensity,3. At-Risk VIP - Win Back,0.3328530892094978,Medium Engagement,High Value | Medium Engagement | Low Propensity,9. Fading Interest - Re-engage,5,4,5,14,3.5,4.375,20,9555.875,18473.930416666662,4840.5850217628495,4790.335314648636,Diamond,46-55,Q4 (High),0.26834049326921156,0,0.0003204738630628985,Very Low Risk,2. VIP Retain & Upsell
18,Female,55579,High School,Single,5,Northeast,Urban,11,332.73,30.25,20,2,0.169,0.514,0,0.206,0.032,10,4.19,16,35.06,0,0,0,2,3,-1,0,Potential Loyalists,0.079605120393139,Very Low,Medium Value,Low Propensity,Medium Value / Low Propensity,6. Fence Sitter - Engage,0.2649197755195628,Low Engagement,Medium Value | Low Engagement | Low Propensity,10. Dormant - Minimal Effort,4,2,1,7,2.0,2.2,11,732.0500000000001,1073.6088000000002,616.8302476558689,650.2356100782407,Bronze,18-25,Q1 (Low),0.521371600451643,1,0.9752034177873592,Critical Risk,7. Low Priority - Monitor
30,Female,49717,Master,Divorced,1,West,Rural,8,418.86,52.36,55,6,0.072,0.399,0,0.118,0.052,7,17.68,9,23.95,1,1,1,2,0,-1,0,Hibernating,0.1291364835059679,Very Low,Low Value,Low Propensity,Low Value / Low Propensity,9. Cold - Low Priority,0.3782070165979999,High Engagement,Low Value | High Engagement | Low Propensity,9. Fading Interest - Re-engage,1,1,1,3,2.0,1.7,8,712.096,854.4744,661.1131449794,693.3496114793847,Bronze,26-35,Q1 (Low),0.6918697077915112,1,0.9997110525554924,Critical Risk,7. Low Priority - Monitor
28,Female,58679,Bachelor,Single,1,Midwest,Rural,17,820.23,48.25,28,3,0.013,0.639,1,0.242,0.088,8,5.59,15,23.19,1,0,0,0,3,-1,3,Loyal Customers,0.3281008226420642,Low,High Value,Low Propensity,High Value / Low Propensity,3. At-Risk VIP - Win Back,0.3483156956202347,Medium Engagement,High Value | Medium Engagement | Low Propensity,9. Fading Interest - Re-engage,3,4,2,9,3.5,3.850000000000001,17,3157.9625000000005,5052.616800000002,2099.6332136860706,1992.6635121288728,Gold,26-35,Q1 (Low),0.3930479719870642,0,0.0004254696841188284,Very Low Risk,5. Growth Opportunity
43,Female,95745,Bachelor,Married,6,West,Rural,16,1563.11,97.69,42,7,0.065,0.496,1,0.307,0.042,6,9.85,7,30.92,0,1,1,1,3,-1,3,Loyal Customers,0.6603002149245655,High,High Value,High Propensity,High Value / High Propensity,1. VIP - Retain & Upsell,0.305629358153912,Low Engagement,High Value | Low Engagement | High Propensity,2. VIP Ready - Convert Now,2,4,4,10,3.5,3.4212499999999992,16,5347.550599999999,8912.983479166664,3457.0727324461736,3426.8787483752667,Diamond,36-45,Q4 (High),0.4574741283692177,0,0.005776430034920804,Very Low Risk,2. VIP Retain & Upsell
49,Female,72121,Bachelor,Divorced,2,West,Suburban,12,301.43,25.12,50,1,0.106,0.702,0,0.388,0.068,8,8.98,12,14.17,1,0,0,2,0,-1,0,At Risk,0.0950563241891432,Very Low,Low Value,Low Propensity,Low Value / Low Propensity,9. Cold - Low Priority,0.3594744834525059,Medium Engagement,Low Value | Medium Engagement | Low Propensity,10. Dormant - Minimal Effort,1,2,1,4,2.0,2.125,12,640.56,811.3490833333333,444.73155503575174,460.9917455083006,Bronze,46-55,Q2,0.592727325531721,1,0.9991549994489739,Critical Risk,7. Low Priority - Monitor
64,Male,114991,Bachelor,Married,4,Southeast,Suburban,18,1983.51,110.2,33,1,0.113,0.382,0,0.224,0.027,10,4.62,5,17.71,0,0,1,3,0,-1,1,Loyal Customers,0.5884121464145998,Medium,High Value,Medium Propensity,High Value / Medium Propensity,2. Loyal - Nurture,0.1866674840342075,Low Engagement,High Value | Low Engagement | Medium Propensity,6. Potential Stars - Develop,2,4,5,11,2.0,1.7,18,3372.1200000000003,5844.7428,3745.9969302102622,3746.016689022342,Diamond,55+,Q4 (High),0.5445331698598253,1,0.9878536557817708,Critical Risk,1. URGENT: VIP Win-Back
34,Male,89021,Bachelor,Married,1,Northeast,Suburban,20,1208.17,60.41,16,5,0.102,0.41,1,0.387,0.134,11,7.55,6,39.32,0,0,1,0,3,-1,3,Champions,0.5991976200074846,Medium,High Value,Medium Propensity,High Value / Medium Propensity,2. Loyal - Nurture,0.3330469711446278,Medium Engagement,High Value | Medium Engagement | Medium Propensity,6. Potential Stars - Develop,5,4,4,13,3.5,4.375,20,5285.874999999999,9866.721666666668,2874.6524213433886,2904.7090986930853,Platinum,26-35,Q3,0.2937683835488522,0,0.0002700213218290178,Very Low Risk,2. VIP Retain & Upsell
34,Male,66817,Bachelor,Married,3,West,Suburban,12,722.5,60.21,31,4,0.236,0.368,0,0.286,0.043,7,8.93,17,34.17,1,0,0,2,0,-1,0,Potential Loyalists,0.1118751014401685,Very Low,Medium Value,Low Propensity,Medium Value / Low Propensity,6. Fence Sitter - Engage,0.3646124307374097,Medium Engagement,Medium Value | Medium Engagement | Low Propensity,10. Dormant - Minimal Effort,3,2,2,7,2.0,1.5895,12,1148.4455400000002,1684.3401666666668,1314.138729221223,1345.6524903285624,Silver,26-35,Q2,0.5276552916302959,1,0.9912813329767424,Critical Risk,4. Re-engagement Campaign
59,Female,79271,Bachelor,Divorced,4,Midwest,Rural,10,868.08,86.81,21,3,0.023,0.386,0,0.291,0.086,9,9.2,10,11.81,0,0,0,3,0,-1,1,Loyal Customers,0.1632320401350041,Very Low,High Value,Low Propensity,High Value / Low Propensity,3. At-Risk VIP - Win Back,0.2642646604188801,Low Engagement,High Value | Low Engagement | Low Propensity,9. Fading Interest - Re-engage,4,2,3,9,2.0,2.0,10,1736.2,2777.856,1700.4664781256645,1805.7465915334876,Gold,55+,Q3,0.5156137345828906,1,0.9891560370923217,Critical Risk,4. Re-engagement Campaign
46,Male,103089,PhD,Single,3,Northeast,Suburban,12,1333.47,111.12,38,4,0.009,0.342,0,0.179,0.068,8,14.76,11,9.45,1,0,0,3,0,-1,1,Potential Loyalists,0.1770102872934993,Very Low,Medium Value,Low Propensity,Medium Value / Low Propensity,6. Fence Sitter - Engage,0.317555575035296,Medium Engagement,Medium Value | Medium Engagement | Low Propensity,10. Dormant - Minimal Effort,2,2,4,8,2.0,1.87,12,2493.5328000000004,3823.50298,2566.191057510589,2517.648896187204,Platinum,46-55,Q4 (High),0.5895777738818296,1,0.9997443633883082,Critical Risk,1. URGENT: VIP Win-Back
61,Female,144369,Master,Married,2,West,Urban,23,2373.85,103.21,9,6,0.225,0.74,1,0.305,0.095,12,6.14,11,30.74,1,1,1,1,1,-1,3,Champions,0.7404611425820652,High,High Value,High Propensity,High Value / High Propensity,1. VIP - Retain & Upsell,0.4622520132513346,High Engagement,High Value | High Engagement | High Propensity,1. VIP Champions - Maximize,5,5,5,15,3.5,4.01625,23,9533.8947375,19067.950125,5074.307478975399,5091.039753517009,Diamond,55+,Q4 (High),0.23321626401639975,0,0.00022079214588835436,Very Low Risk,2. VIP Retain & Upsell
